data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6984725,356,IND72741,72741,3/2/20,2020,1,Battles,Armed clash,Military Forces of India (2014-),Police Forces of India (2014-) Border Security Force,1,18,Southern Asia,India,Jammu and Kashmir,Kathua,Hiranagar,Maniari,32.3559,75.2985,2,Amar Ujala,National,"On 2 March 2020, military forces of India and Pakistan exchanged fire across the LoC at Maniari sector area (Kathua district, J&K).",0,1583933244,IND
6984725,356,IND72741,72741,3/2/20,2020,1,Battles,Armed clash,Military Forces of Pakistan (2018-),,8,18,Southern Asia,India,Jammu and Kashmir,Kathua,Hiranagar,Maniari,32.3559,75.2985,2,Amar Ujala,National,"On 2 March 2020, military forces of India and Pakistan exchanged fire across the LoC at Maniari sector area (Kathua district, J&K).",0,1583933244,IND
6984728,356,IND72734,72734,3/2/20,2020,1,Battles,Armed clash,Military Forces of India (2014-),Police Forces of India (2014-) Border Security Force,1,18,Southern Asia,India,Jammu and Kashmir,Poonch,Mendhar,Balakote,33.5535,74.1863,2,Amar Ujala,National,"On 2 March 2020, military forces of India and Pakistan exchanged fire across the LoC at Balakote sector area (Poonch district, J&K).",0,1583933244,IND
6984728,356,IND72734,72734,3/2/20,2020,1,Battles,Armed clash,Military Forces of Pakistan (2018-),,8,18,Southern Asia,India,Jammu and Kashmir,Poonch,Mendhar,Balakote,33.5535,74.1863,2,Amar Ujala,National,"On 2 March 2020, military forces of India and Pakistan exchanged fire across the LoC at Balakote sector area (Poonch district, J&K).",0,1583933244,IND
6984987,356,IND72697,72697,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Odisha,Nuapada,Komna,Tarbod,20.6401,82.613,1,Pioneer (India),National,"On 2 March 2020, Kendu leaf workers staged a protest in Tarbod town (Nuapada, Odisha), demanding early implementation of various social welfare and social security schemes intended for development of the workers. [size=no report]",0,1583933245,IND
6984988,356,IND72696,72696,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party,6,60,Southern Asia,India,Jharkhand,Ranchi,Ranchi,Ranchi,23.3432,85.3094,1,Pioneer (India),National,"On 2 March 2020, BJP workers staged a protest outside the Assembly in Ranchi city (Ranchi, Jharkhand), demanding the Assembly Speaker to accord leader of opposition (LoP) status to Babulal Marnadi, the BJP legislative party leader in House. [size=no report]",0,1583933245,IND
6984735,356,IND72574,72574,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),NSUI: National Students Union of India; Students (India),6,60,Southern Asia,India,NCT of Delhi,New Delhi,,Delhi-New Delhi,28.6357,77.2244,1,Asian News International,National,"On March 5 2020, NSUI staged a protest in Delhi, demanding action against BJP leaders like Amit Shah, over the violence and hindu-muslim communal riots in Delhi over the Citizenship (Amendmend) Act, 2019 (CAA). [size=no report]",0,1583933244,IND
6984992,356,IND72694,72694,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Odisha,Nuapada,Nuapada,Nuapada,20.8167,82.5333,1,Pioneer (India),National,"On 2 March 2020, Kendu leaf workers staged a protest in Nuapada city (Nuapada, Odisha), demanding early implementation of various social welfare and social security schemes intended for development of the workers. [size=no report]",0,1583933245,IND
6984738,356,IND72693,72693,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Farmers (India),6,60,Southern Asia,India,Rajasthan,Jaipur,Amber,Nindar,27.0239,75.7605,1,Asian News International,National,"On 2 March 2020, farmers staged a protest and sat in sand pits in Nindar town (Jaipur, Rajasthan), demanding compensation as per Land Acquisition Act, 2013. [size=no report]",0,1583933244,IND
6984739,356,IND72695,72695,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),CPI(M): Communist Party of India (Marxist); Government of India (2014-),6,60,Southern Asia,India,Bihar,Patna,Patna,Patna,25.5941,85.1356,1,Asian News International,National,"On 2 March 2020, Communist Party of India (Marxist) MLAs held a protest outside the Bihar Assembly in Patna city (Patna, Bihar) over several issues, including a demand to withdraw the sedition case against party leader Kanhaiya Kumar. [size=no report]",0,1583933244,IND
6984740,356,IND72549,72549,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),IYC: Indian Youth Congress; Students (India),6,60,Southern Asia,India,NCT of Delhi,New Delhi,,Delhi-New Delhi,28.6357,77.2244,1,Asian News International,National,"On March 2 2020, IYC staged a protest in Delhi, demanding action against BJP leaders like Amit Shah, over the violence and hindu-muslim communal riots in Delhi over the Citizenship (Amendmend) Act, 2019 (CAA). [size=no report]",0,1583933244,IND
6984742,356,IND72458,72458,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),INC: Indian National Congress; AIUDF: All India United Democratic Front; Former Government of India (2014-),6,60,Southern Asia,India,Assam,Kamrup Metropolitan,Guwahati,Guwahati,26.1892,91.7722,1,Assam Tribune,Subnational,"On Mar 2 2020, members of Congress party including former Chief Minister Tarun Gogoi and AIUDF staged a protest in the Legislative Assembly in Guwahati (Kamrup Metropolitan district, Assam) in protest against the Speaker's decision on reserving the ruling on an adjournment motion. [size=no report]",0,1583933244,IND
6984753,356,IND72546,72546,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),INC: Indian National Congress,6,60,Southern Asia,India,Haryana,Karnal,Karnal,Karnal,29.6919,76.9844,1,Chandigarh Tribune,Subnational,"On March 2 2020, scores of Congress workers staged a dharna in Karnal (Haryana) against Chief Minister, Manohar Lal Khattar, for ignoring his constituency and not fulfilling promises. [size=no report]",0,1583933244,IND
6984754,356,IND72590,72590,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,60,Southern Asia,India,Punjab,Patiala,Patiala,Patiala,30.3362,76.3922,1,Chandigarh Tribune,Subnational,"On March 2 2020, members of the Guest Faculty Assistant Professors' Association staged a protest in Patiala (Punjab), demanding regular jobs. [size=no report]",0,1583933244,IND
6984756,356,IND72551,72551,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),,6,60,Southern Asia,India,Punjab,Tarn Taran,Patti,Patti,31.2809,74.8584,2,Chandigarh Tribune,Subnational,"On March 2 2020, workers of various organisations staged a dharna in Patti village near Tarn Taran (Punjab), demanding the arrest of a man responsible for the suicide of his wife. [size=no report]",0,1583933244,IND
6984761,356,IND72588,72588,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,60,Southern Asia,India,Punjab,Sahibzada Ajit Singh Nagar,Sahibzada Ajit Singh Nagar,Mohali,30.6799,76.7221,1,Chandigarh Tribune,Subnational,"On March 2 2020, members of the Guest Faculty Assistant Professors' Association staged a protest in Mohali (Punjab), demanding regular jobs. [size=no report]",0,1583933244,IND
6985018,356,IND72454,72454,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Farmers (India); DYFI: Democratic Youth Federation of India,6,60,Southern Asia,India,West Bengal,Jalpaiguri,Rajganj,Rajganj,26.5611,88.5183,1,Siliguri Times,Subnational,"On Mar 2 2020, members of the All India Krishak Khet Majdoor Sangathan (AIKKMS) took part in a demonstration named Uttarkanya campaign, organized by Democratic Youth Federation of India (DYFI) at Rajganj town (Jalpaiguri district, West Bengal) as a part of the former's call for a state-wide Kishan (Farmers) March in support of various demands including fair prices of all agricultural crops, cheap electricity, and supply of agricultural commodities among others. [size=no report]",0,1583933245,IND
6984764,356,IND72589,72589,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,60,Southern Asia,India,Punjab,Ludhiana,Ludhiana,Ludhiana,30.912,75.8537,1,Chandigarh Tribune,Subnational,"On March 2 2020, the Guest Faculty Assistant Professors' of Satish Chandra Dhawan (SCD) Government College, staged a protest, in Ludhiana (Punjab), demanding regular jobs. [size=no report]",0,1583933244,IND
6984766,356,IND72587,72587,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,60,Southern Asia,India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,1,Chandigarh Tribune,Subnational,"On March 2 2020, members of the Guest Faculty Assistant Professors' Association staged a protest in Government Rajindra College, Bathinda (Punjab), demanding regular jobs. [size=no report]",0,1583933244,IND
6999870,356,IND73213,73213,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),AUT: Association of University Teachers; Teachers (India),6,60,Southern Asia,India,Tamil Nadu,Tiruchirappalli,Tiruchirappalli,Tiruchirappalli,10.8155,78.6965,1,The Hindu,National,"On 2 March 2020, members of the AUT started a sit-in protest in Tiruchirappalli city (Tiruchirappalli, TN) demanding the regularization of their services. The sit-in continued till March 6. [size=no report]",0,1585061301,IND
6984768,356,IND72552,72552,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Punjab,Bathinda,Bathinda,Bathinda,30.2108,74.9452,1,Chandigarh Tribune,Subnational,"On March 2 2020, members of four unions of the Punjab Road Transport Corporation staged a protest in Bathinda (Punjab) demanding regular jobs and better wages. [size=no report]",0,1583933244,IND
6985027,356,IND72467,72467,3/2/20,2020,1,Riots,Violent demonstration,Rioters (India),,5,50,Southern Asia,India,Meghalaya,South West Khasi Hills,Ranikor,Photkroh,25.2462,91.331,1,South Asia Terrorism Portal,Other,"On Mar 2 2020, a mob set to fire four shops rented out by non-tribals at Photkroh market (South West Khasi Hills district, Meghalaya) amid continued violence in the state over the Citizenship (Amendment) Act, 2019 (CAA) and the Inner Line Permit (ILP). [size=no report]",0,1583933245,IND
6985028,356,IND72468,72468,3/2/20,2020,1,Riots,Violent demonstration,Rioters (India),,5,50,Southern Asia,India,Meghalaya,East Khasi Hills,Mawryngkneng,Puriang,25.5399,92.0904,1,South Asia Terrorism Portal,Other,"On Mar 2 2020, a mob pelted stones on vehicles on the national highway in the Puriang (East Khasi Hills district, Meghalaya) amid continued violence in the state over the Citizenship (Amendment) Act, 2019 (CAA) and the Inner Line Permit (ILP). [size=no report]",0,1583933245,IND
6985033,356,IND72742,72742,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),IYC: Indian Youth Congress,6,60,Southern Asia,India,Jammu and Kashmir,Jammu,Ranbir Singh Pura,Ranbir Singh Pura,32.6049,74.7315,1,State Times (India),Subnational,"On 2 March 2020, IYC held a protest at Ranbir Singh Pura town (Jammu, J&K) against BJP against the arbitrary decision of scrapping the recruitment exercise of 250 probationary officers and 1,200 banking associates and demanded immediate revocation of the order. [size=no report]",0,1583933245,IND
6984779,356,IND72738,72738,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Shiv Sena,6,60,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Daily Excelsior,Subnational,"On 2 March 2020, Shiv Sena protested at Jammu city (Jammu, J&K) against unlawful transportation of cows to Manipur. [size=no report]",0,1583933244,IND
6984786,356,IND72746,72746,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Jammu and Kashmir,Srinagar,Srinagar North,Srinagar,34.0857,74.8056,1,Daily Excelsior,Subnational,"On 2 March 2020, power development department employees protested at Srinagar city (Srinagar, J&K) to demand that their arrears under 7th Pay Commission be released without any further delay. [size=no report]",0,1583933244,IND
6985062,356,IND72650,72650,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),CITU: Centre of Indian Trade Unions; Labour Group (India); INTUC: Indian National Trade Union Congress,6,60,Southern Asia,India,Andhra Pradesh,Visakhapatnam,Visakhapatnam,Visakhapatnam,17.68,83.2016,1,The Hindu,National,"On 2 March 2020, employees of the Steel Plant belonging to the INTUC and the CITU held protests in various parts of Visakhapatnam city (Visakhapatnam, AP) seeking immediate wage revision for all non-executive employees. [size=no report]",0,1583933245,IND
6985066,356,IND72643,72643,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Jacobite Christian Group (India),6,60,Southern Asia,India,Kerala,Ernakulam,Kochi,Kochi,9.9398,76.2602,1,The Hindu,National,"On 2 March 2020, members of the Jacobite Syrian Christian Church held a protest in Kochi city (Ernakulam, KL) accusing the police of misrepresenting court orders and favoring Orthodox faction. [size=no report]",0,1583933245,IND
6985076,356,IND72641,72641,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party; Hindu Group (India),6,60,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,1,The Hindu,National,"On 2 March 2020, hundreds of members of the BJP and various Hindu organizations held a protest in Coimbatore city (Coimbatore, TN) in support of the Citizenship (Amendment) Act, 2019 (CAA). [size=hundreds]",0,1583933245,IND
6985080,356,IND72646,72646,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),AITUC: All India Trade Union Congress; CITU: Centre of Indian Trade Unions; Labour Group (India); INTUC: Indian National Trade Union Congress; HMS: Workers Assembly of India,6,60,Southern Asia,India,Tamil Nadu,Salem,Salem,Salem,11.6511,78.1586,1,The Hindu,National,"On 2 March 2020, members of various trade unions, including the AITUC, CITU, INTUC and HMS held a protest in Salem city (Salem, TN) against the Union budget and its anti-employee stand. [size=no report]",0,1583933245,IND
6985082,356,IND72640,72640,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Students (India),6,60,Southern Asia,India,Karnataka,Bengaluru Urban,Bengaluru,Bengaluru,12.9719,77.5936,1,The Hindu,National,"On 2 March 2020, students at a college in Bengaluru city (Bengaluru, KN) staged a protest against the management, demanding a change in their college hours. [size=no report]",0,1583933245,IND
6985083,356,IND72648,72648,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),CITU: Centre of Indian Trade Unions; Labour Group (India),6,60,Southern Asia,India,Tamil Nadu,Tirunelveli,Tirunelveli,Tirunelveli,8.7251,77.6845,1,The Hindu,National,"On 2 March 2020, Transport Corporation workers belonging to the CITU staged a protest in Tirunelveli city (Tirunelveli, TN) against the inhumane working conditions for employees. [size=no report]",0,1583933245,IND
6985084,356,IND72644,72644,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),CITU: Centre of Indian Trade Unions; Labour Group (India),6,60,Southern Asia,India,Andhra Pradesh,Kurnool,Kurnool,Kurnool,15.8276,78.0338,1,The Hindu,National,"On 2 March 20202, members of the CITU held a protest in Kurnool city (Kurnool, AP) demanding traders to purchase onions inside the market yard. [size=no report]",0,1583933245,IND
6985089,356,IND72554,72554,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Uttarakhand,Dehradun,Dehradun,Dehradun,30.3229,78.0316,1,Times of India,National,"On March 2 2020, more than 50 traders staged a protest in Dehradun (Uttarakhand) against being charged steep commercial taxes by the Dehradun Municipal Corporation (DMC). [size=more than 50]",0,1583933245,IND
6985091,356,IND72474,72474,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Students (India),6,60,Southern Asia,India,West Bengal,Kolkata,Kolkata,Kolkata,22.5728,88.3747,1,Times of India,National,"On Mar 2 2020, students of Presidency University staged a demonstration in Kolkata city (West Bengal) to protest against the arrest of a former student of the University in Silchar (Assam) for his remarks on social media on the violence in Delhi last week. [size=no report]",0,1583933245,IND
6985092,356,IND72645,72645,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Dalit Caste Group (India),6,60,Southern Asia,India,Andhra Pradesh,Visakhapatnam,Narsipatnam,Narsipatnam,17.6671,82.6124,1,Times of India,National,"On 2 March 2020, members of various Dalit associations held a protest in Narsipatnam town (Visakhapatnam, AP) against the police and a sub-inspector who slapped a Dalit youth for attempting to register a case. [size=no report]",0,1583933245,IND
6985101,356,IND72690,72690,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),,6,60,Southern Asia,India,Maharashtra,Aurangabad,Aurangabad,Aurangabad,19.8775,75.3422,1,Times of India,National,"On 2 March 2020, residents of Cidco N2 area staged a protest march to the municipal corporation in Aurangabad city (Aurangabad, Maharashtra) against high taxes and poor quality of road works. [size=no report]",0,1583933245,IND
6985102,356,IND72550,72550,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India); Other Backward Class Group (India),6,60,Southern Asia,India,Uttarakhand,Dehradun,Dehradun,Dehradun,30.3229,78.0316,1,Times of India,National,"On March 2 2020, the members of the General-OBC Employees Federation began an indefinite protest by going on strike in Dehradun (Uttarakhand) over pending dues and demands. [size=no report]",0,1583933245,IND
6985104,356,IND72598,72598,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),,6,60,Southern Asia,India,NCT of Delhi,North East Delhi,,Delhi-Mustafabad,28.7128,77.2712,1,Times of India,National,"On March 2 2020, around 100 locals staged a protest and peace march in Brijpuri and Mustafabad areas of northeast Delhi, over the violence and hindu-muslim communal riots in Delhi over the Citizenship (Amendment) Act, 2019 (CAA). [size=around 100]",0,1583933245,IND
6985107,356,IND72647,72647,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),CPI: Communist Party of India; Labour Group (India),6,60,Southern Asia,India,Tamil Nadu,Thanjavur,Thanjavur,Thanjavur,10.7852,79.139,1,Times of India,National,"On 2 March 2020, members of various trade unions and the CPI held protests in Thanjavur city (Thanjavur, TN) against the Citizenship (Amendment) Act, 2019 (CAA). [size=no report]",0,1583933245,IND
6985108,356,IND72557,72557,3/2/20,2020,1,Violence against civilians,Attack,Cow Protection Militia (India),,4,47,Southern Asia,India,Uttar Pradesh,Bulandshahr,Bulandshahr,Bulandshahr,28.4039,77.8577,2,Times of India,National,"On March 2 2020, 6 armed men attacked 2 civilians in Hamidpur Village (Bulandshahr, UP) for allegedly killing cows and for talking about anti-Citizenship (Amendmend) Act, 2019 (CAA) agitiation.",0,1583933245,IND
6985108,356,IND72557,72557,3/2/20,2020,1,Violence against civilians,Attack,Civilians (India),,7,47,Southern Asia,India,Uttar Pradesh,Bulandshahr,Bulandshahr,Bulandshahr,28.4039,77.8577,2,Times of India,National,"On March 2 2020, 6 armed men attacked 2 civilians in Hamidpur Village (Bulandshahr, UP) for allegedly killing cows and for talking about anti-Citizenship (Amendmend) Act, 2019 (CAA) agitiation.",0,1583933245,IND
6996140,356,IND72772,72772,3/2/20,2020,1,Violence against civilians,Abduction/forced disappearance,BRA-U: Bru Revolutionary Army-Union,,2,27,Southern Asia,India,Assam,Hailakandi,Hailakandi,Hailakandi,24.6793,92.5602,2,South Asia Terrorism Portal,Other,"On Mar 2 2020, a youth was abducted by Bru Revolutionary Army Union (BRAU) militants from Bagcherra-Riflemara area (Hailakandi district, Assam).",0,1584473891,IND
6996140,356,IND72772,72772,3/2/20,2020,1,Violence against civilians,Abduction/forced disappearance,Civilians (India),,7,27,Southern Asia,India,Assam,Hailakandi,Hailakandi,Hailakandi,24.6793,92.5602,2,South Asia Terrorism Portal,Other,"On Mar 2 2020, a youth was abducted by Bru Revolutionary Army Union (BRAU) militants from Bagcherra-Riflemara area (Hailakandi district, Assam).",0,1584473891,IND
6984886,356,IND72736,72736,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),IYC: Indian Youth Congress,6,60,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Early Times (India),Subnational,"On 2 March 2020, IYC held a protest at Jammu city (Jammu, J&K) against BJP over issues of employment, internet facilities and for giving false assurance of foreign investment post abrogation of Article 370. [size=no report]",0,1583933244,IND
6984889,356,IND72740,72740,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Jammu and Kashmir,Kathua,Kathua,Kathua,32.3867,75.5174,1,Early Times (India),Subnational,"On 2 March 2020, over a dozen truck and tractor operators staged protest demonstration at Kathua city (J&K) against unknown goons charging royalty for the transport of construction material. [size=over a dozen]",0,1583933244,IND
6984898,356,IND72651,72651,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),TDP: Telugu Desam Party; Muslim Group (India); Government of India (2014-),6,60,Southern Asia,India,Andhra Pradesh,Visakhapatnam,Visakhapatnam,Visakhapatnam,17.68,83.2016,1,Hans India,Subnational,"On 2 March 2020, a large number of Muslims, TDP leaders, including an MLA staged a protest in Visakhapatnam city (Visakhapatnam, AP) against the Citizenship (Amendment) Act, 2019 (CAA) and the communal clashes between Hindus and Muslims in New Delhi. [size=large]",0,1583933244,IND
6984899,356,IND72642,72642,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),CPI(M): Communist Party of India (Marxist),6,60,Southern Asia,India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,1,Hans India,Subnational,"On 2 March 2020, members of the CPI(M) held a protest in Hyderabad city (Hyderabad, TS) against the construction of a flyover through the Krishna Nagar Basti. [size=no report]",0,1583933244,IND
6984905,356,IND72649,72649,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Andhra Pradesh,Krishna,Vijayawada,Vijayawada,16.5074,80.6466,1,Hans India,Subnational,"On 2 March 2020, employees of the postal department staged a protest in Vijayawada city (Vijayawada, AP) against the harassment of employees. [size=no report]",0,1583933244,IND
6984912,356,IND72542,72542,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Farmers (India),6,60,Southern Asia,India,Uttar Pradesh,Gautam Buddha Nagar,Dadri,Noida,28.4961,77.536,1,Hindustan Times,National,"On March 2 2020, Chief Minister Yogi Adityanath met protesting farmers in Gautam Budh Nagar, Noida (UP) who are demanding higher compensation and settlement for land. Farmers continued their protest for the 23rd day. [size=no report]",0,1583933244,IND
6984914,356,IND72739,72739,3/2/20,2020,1,Protests,Protest with intervention,Protesters (India),Labour Group (India),6,16,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Hindustan Times,National,"On 2 March 2020, police stopped hundreds of Khidmat center employees from taking out a protest march at Jammu city (J&K) demanding regularization. [size=hundreds]",0,1583933244,IND
6984914,356,IND72739,72739,3/2/20,2020,1,Protests,Protest with intervention,Police Forces of India (2014-),,1,16,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Hindustan Times,National,"On 2 March 2020, police stopped hundreds of Khidmat center employees from taking out a protest march at Jammu city (J&K) demanding regularization. [size=hundreds]",0,1583933244,IND
6984917,356,IND72570,72570,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Lawyers (India),6,60,Southern Asia,India,Uttar Pradesh,Allahabad,Allahabad,Allahabad,25.4447,81.8432,1,Hindustan Times,National,"On March 2 2020, lawyers protested by going on strike in Allahabad (UP), against the 'non-cooperation' of the state government in providing sufficient funds for the welfare of lawyers. [size=no report]",0,1583933244,IND
6984918,356,IND72692,72692,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Farmers (India),6,60,Southern Asia,India,Maharashtra,Nashik,Niphad,Lasalgaon,20.1495,74.2314,1,Hindustan Times,National,"On 2 March 2020, farmers staged a protest in Lasalgaon town (Nashik, Maharashtra) against the decline in onion prices by nearly 80% in the last two months. [size=no report]",0,1583933244,IND
6984932,356,IND72744,72744,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,60,Southern Asia,India,Jammu and Kashmir,Srinagar,Srinagar North,Srinagar,34.0857,74.8056,1,Kashmir Images,Subnational,"On 2 March, contractual lecturers protested at Srinagar city (Srinagar, J&K) against government's alleged ""use and throw"" policy and demanded release of pending salaries. [size=no report]",0,1583933244,IND
6984677,356,IND72462,72462,3/2/20,2020,1,Riots,Violent demonstration,Rioters (India),Students (India); Bodo Ethnic Group (India); Muslim Group (India),5,50,Southern Asia,India,Assam,Baksa,Jalah,Salbari,26.653,91.0923,1,Time8; The Hindu,Subnational-National,"On Mar 2 2020, local residents including members of organizations such as All Bodoland Minority Students' Union, demonstrated by burning tyres at Salbari town (Baksa district, Assam) against the vandalization of a Mosque in the town and demanded the arrest of the assailants within 24 hours. [size=no report]",0,1583933244,IND
6984678,356,IND72466,72466,3/2/20,2020,1,Riots,Mob violence,Rioters (India),Vigilante Group (India),5,55,Southern Asia,India,Manipur,Thoubal,Thoubal,Thoubal,24.6451,93.9955,2,Sangai Express; Imphal Times,Subnational,"On Mar 2 2020, clashes between two groups of people erupted after a large number of one of the groups tried to vandalise the house of a person at Hijam Khunou area in Thoubal town (Thoubal district, Manipur) accused of killing a 50-year-old man. Three persons sustained injuries in the clash. The police intervened and used tear gas to control the situation. [size=large]",0,1583933244,IND
6984678,356,IND72466,72466,3/2/20,2020,1,Riots,Mob violence,Rioters (India),,5,55,Southern Asia,India,Manipur,Thoubal,Thoubal,Thoubal,24.6451,93.9955,2,Sangai Express; Imphal Times,Subnational,"On Mar 2 2020, clashes between two groups of people erupted after a large number of one of the groups tried to vandalise the house of a person at Hijam Khunou area in Thoubal town (Thoubal district, Manipur) accused of killing a 50-year-old man. Three persons sustained injuries in the clash. The police intervened and used tear gas to control the situation. [size=large]",0,1583933244,IND
6984935,356,IND72745,72745,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Jammu and Kashmir,Srinagar,Srinagar North,Srinagar,34.0857,74.8056,1,Kashmir News Service,Subnational,"On 2 March 2020, Fair Price Shop Dealers Association members protested at Srinagar city (Srinagar, J&K) to press for consolidated wages. [size=no report]",0,1583933244,IND
6984936,356,IND72743,72743,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Jammu and Kashmir,Srinagar,Srinagar North,Srinagar,34.0857,74.8056,1,Kashmir News Service,Subnational,"On 2 March 2020, scores of J&K bank aspirants took out a protest march in Srinagar city (Srinagar, J&K) against the cancellation of recruitment process of 2018. [size=scores]",0,1583933244,IND
6984937,356,IND72737,72737,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Kashmir Times,Subnational,"On 2 March 2020, dozens of Power Development Corporation employees protested at Jammu city (Jammu, J&K) against alleged government exploitation of corporation assets. [size=dozens]",0,1583933244,IND
6984688,356,IND72527,72527,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),,6,60,Southern Asia,India,Manipur,Thoubal,Thoubal,Salungpham,24.6036,94.0647,1,Sangai Express,Subnational,"On Mar 2 2020, a large number of people and staged a demonstration by blocking road at Salungpham town (Thoubal District, Manipur) protesting the death of a teenager at Ipukom on March 1 and demanded immediate identification and arrest of the culprits. [size=large]",0,1583933244,IND
6984693,356,IND72553,72553,3/2/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Haryana,Panchkula,Panchkula,Panchkula,30.6946,76.8504,1,Hindustan Times; Chandigarh Tribune,Subnational-National,"On March 2 2020, street vendors in Panchkula (Haryana) marched towards Haryana Assembly, after which they ended their 40 day long protest outside Municipal Corporation Office in Sector 14, on the assurance that their grievances will be resolved soon. [size=no report]",0,1583933244,IND
6984695,356,IND72560,72560,3/2/20,2020,1,Strategic developments,Arrests,Police Forces of India (2014-),,1,17,Southern Asia,India,NCT of Delhi,New Delhi,,Delhi-New Delhi,28.6357,77.2244,1,Times of India; The Hindu,National,"On March 2 2020, police arrested over 40 people on charges of spreading rumours and false news about fresh violence and hindu-muslim communal riots in Delhi over the Citizenship (Amendment) Act, 2019 (CAA).",0,1583933244,IND
6984695,356,IND72560,72560,3/2/20,2020,1,Strategic developments,Arrests,Civilians (India),,7,17,Southern Asia,India,NCT of Delhi,New Delhi,,Delhi-New Delhi,28.6357,77.2244,1,Times of India; The Hindu,National,"On March 2 2020, police arrested over 40 people on charges of spreading rumours and false news about fresh violence and hindu-muslim communal riots in Delhi over the Citizenship (Amendment) Act, 2019 (CAA).",0,1583933244,IND
